,dt,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС",Производство арматуры Сортовой прокат_Арматура,Производство арматуры Сортовой прокат_Катанка,Производство сырья ЖРС_Аглоруда,Производство сырья ЖРС_Концентрат,Производство сырья ЖРС_Окатыши,Производство сырья Концентрат коксующегося угля_Жирные,Производство сырья Концентрат коксующегося угля_Отощающие,Производство сырья Металлизованная продукция_ГБЖ,Производство сырья Рядовой коксующийся уголь_Жирные,Производство сырья Рядовой коксующийся уголь_Отощающие,Производство сырья Сталь_Конвертер,Производство сырья Сталь_Сталь всего,Производство сырья Сталь_Электропечь,ПотреблениеЖРС_Агломерат,ПотреблениеЖРС_Окатыши,ПотреблениеЖРС_Аглоруда,Поставки Сортовой прокат_Арматура,Поставки Сортовой прокат_Катанка,Поставки Концентрат коксующегося угля_Отощающие,Поставки Чугун_Литейный чугун,Поставки ЖРС_Агломерат,Поставки ЖРС_Аглоруда,Поставки ЖРС_Окатыши,Спрос ЖРС_Агломерат,Спрос ЖРС_Аглоруда,Спрос ЖРС_Окатыши,Спрос Концентрат коксующегося угля_Отощающие,Импорт сырья ЖРС_Окатыши,Импорт сырья Концентрат коксующегося угля_Коксовые,Экспорт сырья ЖРС_Концентрат,Экспорт сырья Кокс_Кокс доменный,Экспорт сырья Концентрат коксующегося угля_Коксовые,Экспорт сырья Металлизованная продукция_ГБЖ,Экспорт сырья Чугун_Литейный чугун,Экспорт сырья Чугун_Передельный чугун,Экспорт арматуры Сортовой прокат_Арматура,Экспорт арматуры Сортовой прокат_Катанка,Цена на арматуру
134,2017-07-31,6800.0,273.0,13301.0,11608.0,12766.0,68.0,5600.0,92.5,275.0,278.0,350.0,290.0,5200.0,11938.0,61.5,7900.0,12800.0,11862.0,7200.0,350.0,1900.0,2440.0,18250.0,169.0,3450.0,12999.0,7700.0,302.0,6674.0,5600.0,3881.0,3014.0,2415.0,39.0,653.0,234.0,436.0,9252.0,4103.0,2222.0,216.0,374.0,3311.0,1315.0,4065.0,6125.0,1907.0,376.0,2316.0,421.0,514.0,171.0,53.0,4.0,376.0,419.0,2163.0,376.0,419.0,2313.0,53.0,150.0,53.0,101.0,0.0,125.0,0.0,0.0,0.0,140.0,63.0,29400
135,2017-08-07,6800.0,292.0,13492.0,11696.0,13137.0,69.0,5600.0,92.5,295.0,290.0,355.0,303.0,5200.0,12038.0,61.5,7900.0,12800.0,12253.0,7200.0,360.0,1900.0,2440.0,18250.0,176.0,3450.0,13145.0,7700.0,320.0,6674.0,5600.0,3336.0,2577.0,1970.0,32.0,717.0,255.0,436.0,9568.0,4552.0,2431.0,287.0,399.0,3642.0,1415.0,3825.0,5928.0,1941.0,401.0,2589.0,435.0,605.0,185.0,55.0,2.0,401.0,435.0,2434.0,401.0,435.0,2589.0,55.0,155.0,75.0,154.0,0.0,115.0,0.0,0.0,0.0,114.0,72.0,30900
136,2017-08-14,6800.0,305.0,13519.0,11891.0,13841.0,73.0,5600.0,95.0,310.0,303.0,355.0,308.0,5200.0,12200.0,65.5,7900.0,12800.0,12697.0,7200.0,355.0,1850.0,2860.0,18850.0,181.0,3925.0,13401.0,7700.0,328.0,6674.0,5600.0,3336.0,2577.0,1970.0,32.0,717.0,255.0,436.0,9568.0,4552.0,2431.0,287.0,399.0,3642.0,1415.0,3825.0,5928.0,1941.0,401.0,2589.0,435.0,605.0,185.0,55.0,2.0,401.0,435.0,2434.0,401.0,435.0,2589.0,55.0,155.0,75.0,154.0,0.0,115.0,0.0,0.0,0.0,114.0,72.0,33900
137,2017-08-21,6800.0,325.0,13960.0,12226.0,14104.0,76.0,5600.0,96.0,327.0,320.0,355.0,330.0,5200.0,12366.0,67.0,7900.0,12650.0,13033.0,7200.0,360.0,1850.0,2860.0,18850.0,191.0,3925.0,13482.0,7700.0,345.0,6674.0,5600.0,3336.0,2577.0,1970.0,32.0,717.0,255.0,436.0,9568.0,4552.0,2431.0,287.0,399.0,3642.0,1415.0,3825.0,5928.0,1941.0,401.0,2589.0,435.0,605.0,185.0,55.0,2.0,401.0,435.0,2434.0,401.0,435.0,2589.0,55.0,155.0,75.0,154.0,0.0,115.0,0.0,0.0,0.0,114.0,72.0,35900
138,2017-08-28,6800.0,330.0,15507.0,12256.0,14648.0,74.0,5600.0,95.0,336.0,329.0,360.0,340.0,5200.0,13013.0,66.0,7900.0,12650.0,13535.0,7200.0,365.0,1850.0,2860.0,18850.0,193.0,3925.0,13638.0,7700.0,355.0,6674.0,5600.0,3336.0,2577.0,1970.0,32.0,717.0,255.0,436.0,9568.0,4552.0,2431.0,287.0,399.0,3642.0,1415.0,3825.0,5928.0,1941.0,401.0,2589.0,435.0,605.0,185.0,55.0,2.0,401.0,435.0,2434.0,401.0,435.0,2589.0,55.0,155.0,75.0,154.0,0.0,115.0,0.0,0.0,0.0,114.0,72.0,36800
139,2017-09-04,6800.0,333.0,16541.0,12924.0,15876.0,78.0,5600.0,97.0,339.0,332.0,363.0,340.0,5200.0,14149.0,68.0,7900.0,12650.0,14841.0,7200.0,375.0,1850.0,2860.0,18850.0,201.0,3925.0,14904.0,7700.0,358.0,6674.0,5600.0,3775.0,2771.0,1964.0,32.0,685.0,250.0,483.0,9272.0,4613.0,2460.0,240.0,401.0,3470.0,1367.0,3563.0,5664.0,1955.0,370.0,2506.0,451.0,578.0,160.0,66.0,2.0,371.0,450.0,2306.0,371.0,450.0,2506.0,66.0,200.0,80.0,215.0,0.0,69.0,0.0,0.0,11.0,108.0,91.0,38600
140,2017-09-11,6800.0,330.0,16341.0,13529.0,16179.0,77.0,5600.0,96.5,336.0,330.0,375.0,353.0,5200.0,14285.0,66.5,7900.0,12650.0,15142.0,7200.0,380.0,1850.0,2860.0,18850.0,208.0,3925.0,15177.0,7700.0,356.0,6674.0,5600.0,3775.0,2771.0,1964.0,32.0,685.0,250.0,483.0,9272.0,4613.0,2460.0,240.0,401.0,3470.0,1367.0,3563.0,5664.0,1955.0,370.0,2506.0,451.0,578.0,160.0,66.0,2.0,371.0,450.0,2306.0,371.0,450.0,2506.0,66.0,200.0,80.0,215.0,0.0,69.0,0.0,0.0,11.0,108.0,91.0,39600
141,2017-09-18,6800.0,331.0,16411.0,13732.0,16271.0,77.0,5600.0,94.0,339.0,327.0,375.0,352.0,5200.0,14533.0,65.5,7900.0,12650.0,15267.0,7200.0,380.0,1850.0,3305.0,19350.0,210.0,4540.0,15466.0,7700.0,356.0,6699.0,5850.0,3775.0,2771.0,1964.0,32.0,685.0,250.0,483.0,9272.0,4613.0,2460.0,240.0,401.0,3470.0,1367.0,3563.0,5664.0,1955.0,370.0,2506.0,451.0,578.0,160.0,66.0,2.0,371.0,450.0,2306.0,371.0,450.0,2506.0,66.0,200.0,80.0,215.0,0.0,69.0,0.0,0.0,11.0,108.0,91.0,38800
142,2017-09-25,6800.0,326.0,17060.0,14888.0,16676.0,74.0,5600.0,92.5,336.0,315.0,375.0,352.0,5200.0,15355.0,64.0,7900.0,12650.0,15732.0,7200.0,380.0,1850.0,3305.0,19350.0,207.0,4540.0,16078.0,7700.0,352.0,6699.0,5850.0,3775.0,2771.0,1964.0,32.0,685.0,250.0,483.0,9272.0,4613.0,2460.0,240.0,401.0,3470.0,1367.0,3563.0,5664.0,1955.0,370.0,2506.0,451.0,578.0,160.0,66.0,2.0,371.0,450.0,2306.0,371.0,450.0,2506.0,66.0,200.0,80.0,215.0,0.0,69.0,0.0,0.0,11.0,108.0,91.0,38800
143,2017-10-02,6800.0,305.0,17450.0,15634.0,17238.0,67.0,5600.0,90.5,321.0,305.0,370.0,352.0,5200.0,15692.0,60.5,7900.0,12650.0,16167.0,7200.0,375.0,1850.0,3305.0,19350.0,198.0,4540.0,16597.0,7700.0,330.0,6699.0,5850.0,3775.0,2771.0,1964.0,32.0,667.0,241.0,512.0,9486.0,4299.0,2723.0,315.0,379.0,3701.0,1387.0,3928.0,6101.0,2014.0,368.0,2606.0,507.0,581.0,166.0,94.0,1.0,368.0,507.0,2380.0,368.0,507.0,2605.0,94.0,225.0,63.0,195.0,0.0,64.0,0.0,0.0,0.0,87.0,75.0,37500
144,2017-10-09,6800.0,280.0,17386.0,15517.0,17228.0,63.0,5600.0,89.0,290.0,265.0,333.0,345.0,5200.0,15692.0,59.0,7900.0,12650.0,16221.0,7200.0,345.0,1850.0,3305.0,19350.0,190.0,4540.0,16696.0,7700.0,305.0,6699.0,5850.0,4367.0,3291.0,1986.0,32.0,667.0,241.0,512.0,9486.0,4299.0,2723.0,315.0,379.0,3701.0,1387.0,3928.0,6101.0,2014.0,368.0,2606.0,507.0,581.0,166.0,94.0,1.0,368.0,507.0,2380.0,368.0,507.0,2605.0,94.0,225.0,63.0,195.0,0.0,64.0,0.0,0.0,0.0,87.0,75.0,37000
145,2017-10-16,9300.0,275.0,17575.0,15386.0,17167.0,62.0,7600.0,102.5,285.0,260.0,333.0,325.0,6125.0,15697.0,70.0,10050.0,16300.0,16257.0,8400.0,345.0,2150.0,3370.0,20650.0,186.0,4630.0,16546.0,9450.0,300.0,8199.0,6675.0,4367.0,3291.0,1986.0,32.0,667.0,241.0,512.0,9486.0,4299.0,2723.0,315.0,379.0,3701.0,1387.0,3928.0,6101.0,2014.0,368.0,2606.0,507.0,581.0,166.0,94.0,1.0,368.0,507.0,2380.0,368.0,507.0,2605.0,94.0,225.0,63.0,195.0,0.0,64.0,0.0,0.0,0.0,87.0,75.0,35800
146,2017-10-23,9300.0,280.0,17256.0,15201.0,16933.0,60.0,7600.0,97.5,290.0,265.0,327.0,325.0,6125.0,16029.0,69.0,10050.0,16300.0,16006.0,8400.0,340.0,2150.0,3370.0,20650.0,182.0,4630.0,16804.0,9450.0,307.0,8199.0,6675.0,4367.0,3291.0,1986.0,32.0,667.0,241.0,512.0,9486.0,4299.0,2723.0,315.0,379.0,3701.0,1387.0,3928.0,6101.0,2014.0,368.0,2606.0,507.0,581.0,166.0,94.0,1.0,368.0,507.0,2380.0,368.0,507.0,2605.0,94.0,225.0,63.0,195.0,0.0,64.0,0.0,0.0,0.0,87.0,75.0,33800
147,2017-10-30,9300.0,285.0,17141.0,15301.0,16898.0,61.0,7600.0,100.0,286.0,261.0,327.0,323.0,6125.0,15815.0,69.0,10050.0,16300.0,15961.0,8400.0,340.0,2150.0,3370.0,20650.0,180.0,4630.0,16719.0,9450.0,303.0,8199.0,6675.0,4367.0,3291.0,1986.0,32.0,667.0,241.0,512.0,9486.0,4299.0,2723.0,315.0,379.0,3701.0,1387.0,3928.0,6101.0,2014.0,368.0,2606.0,507.0,581.0,166.0,94.0,1.0,368.0,507.0,2380.0,368.0,507.0,2605.0,94.0,225.0,63.0,195.0,0.0,64.0,0.0,0.0,0.0,87.0,75.0,31500
148,2017-11-06,9300.0,273.0,16555.0,14522.0,16484.0,61.0,7600.0,100.0,286.0,261.0,336.0,323.0,6125.0,15028.0,69.0,10050.0,16300.0,15416.0,8400.0,340.0,2150.0,3370.0,20650.0,181.0,4630.0,16126.0,9450.0,302.0,8199.0,6675.0,4532.0,3374.0,2074.0,34.0,704.0,264.0,499.0,9474.0,4572.0,2701.0,374.0,364.0,3741.0,1172.0,4004.0,6181.0,2022.0,353.0,2520.0,477.0,626.0,185.0,96.0,2.0,353.0,478.0,2321.0,353.0,478.0,2521.0,96.0,200.0,47.0,239.0,0.0,123.0,0.0,0.0,0.0,91.0,82.0,30000
149,2017-11-13,8800.0,279.0,16255.0,14274.0,16141.0,60.0,7600.0,105.0,290.0,265.0,336.0,323.0,5900.0,14445.0,70.0,9500.0,16025.0,14958.0,8400.0,340.0,2150.0,2750.0,20000.0,177.0,3800.0,15713.0,9450.0,309.0,8023.0,6675.0,4532.0,3374.0,2074.0,34.0,704.0,264.0,499.0,9474.0,4572.0,2701.0,374.0,364.0,3741.0,1172.0,4004.0,6181.0,2022.0,353.0,2520.0,477.0,626.0,185.0,96.0,2.0,353.0,478.0,2321.0,353.0,478.0,2521.0,96.0,200.0,47.0,239.0,0.0,123.0,0.0,0.0,0.0,91.0,82.0,32500
150,2017-11-20,8800.0,275.0,16093.0,14146.0,15769.0,63.0,7600.0,106.5,283.0,260.0,336.0,330.0,5900.0,14316.0,73.0,9500.0,16025.0,14552.0,8400.0,337.0,2150.0,2750.0,20000.0,181.0,3800.0,15601.0,9450.0,304.0,8023.0,6675.0,4532.0,3374.0,2074.0,34.0,704.0,264.0,499.0,9474.0,4572.0,2701.0,374.0,364.0,3741.0,1172.0,4004.0,6181.0,2022.0,353.0,2520.0,477.0,626.0,185.0,96.0,2.0,353.0,478.0,2321.0,353.0,478.0,2521.0,96.0,200.0,47.0,239.0,0.0,123.0,0.0,0.0,0.0,91.0,82.0,32500
151,2017-11-27,8800.0,277.0,15222.0,14170.0,15327.0,62.0,7600.0,106.5,293.0,266.0,330.0,330.0,5900.0,13691.0,73.0,9500.0,16025.0,14246.0,8400.0,340.0,2150.0,2750.0,20000.0,188.0,3800.0,15328.0,9450.0,310.0,8023.0,6675.0,4532.0,3374.0,2074.0,34.0,704.0,264.0,499.0,9474.0,4572.0,2701.0,374.0,364.0,3741.0,1172.0,4004.0,6181.0,2022.0,353.0,2520.0,477.0,626.0,185.0,96.0,2.0,353.0,478.0,2321.0,353.0,478.0,2521.0,96.0,200.0,47.0,239.0,0.0,123.0,0.0,0.0,0.0,91.0,82.0,32000
152,2017-12-04,8800.0,285.0,15389.0,14017.0,14970.0,65.0,7600.0,107.5,296.0,272.0,325.0,340.0,5900.0,13724.0,74.0,9500.0,16025.0,13932.0,8400.0,335.0,2150.0,2750.0,20000.0,198.0,3800.0,15192.0,9450.0,315.0,8023.0,6675.0,3741.0,2749.0,2104.0,34.0,672.0,259.0,474.0,9168.0,4542.0,2825.0,274.0,384.0,3640.0,1126.0,3871.0,5965.0,1939.0,376.0,2505.0,470.0,555.0,162.0,76.0,0.0,376.0,471.0,2332.0,376.0,471.0,2509.0,76.0,175.0,68.0,209.0,0.0,129.0,0.0,0.0,0.0,113.0,98.0,31500
153,2017-12-11,8800.0,301.0,15415.0,14013.0,14882.0,68.0,7600.0,109.0,300.0,270.0,330.0,345.0,5900.0,13599.0,75.5,9500.0,16025.0,13758.0,8400.0,335.0,2150.0,2750.0,20000.0,205.0,3800.0,15040.0,9450.0,329.0,8023.0,6675.0,3741.0,2749.0,2104.0,34.0,672.0,259.0,474.0,9168.0,4542.0,2825.0,274.0,384.0,3640.0,1126.0,3871.0,5965.0,1939.0,376.0,2505.0,470.0,555.0,162.0,76.0,0.0,376.0,471.0,2332.0,376.0,471.0,2509.0,76.0,175.0,68.0,209.0,0.0,129.0,0.0,0.0,0.0,113.0,98.0,31700
154,2017-12-18,8700.0,320.0,15320.0,13972.0,14759.0,70.0,7600.0,110.0,315.0,285.0,350.0,355.0,6400.0,13580.0,76.5,9400.0,15850.0,13604.0,8400.0,355.0,2150.0,2740.0,20000.0,220.0,3780.0,15028.0,9450.0,345.0,8093.0,6675.0,3741.0,2749.0,2104.0,34.0,672.0,259.0,474.0,9168.0,4542.0,2825.0,274.0,384.0,3640.0,1126.0,3871.0,5965.0,1939.0,376.0,2505.0,470.0,555.0,162.0,76.0,0.0,376.0,471.0,2332.0,376.0,471.0,2509.0,76.0,175.0,68.0,209.0,0.0,129.0,0.0,0.0,0.0,113.0,98.0,31800
155,2017-12-25,8700.0,320.0,15321.0,13918.0,14768.0,70.0,7600.0,110.0,317.0,295.0,350.0,355.0,6400.0,13632.0,76.5,9400.0,15850.0,13605.0,8400.0,355.0,2150.0,2740.0,20000.0,226.0,3780.0,15024.0,9450.0,352.0,8093.0,6675.0,3741.0,2749.0,2104.0,34.0,672.0,259.0,474.0,9168.0,4542.0,2825.0,274.0,384.0,3640.0,1126.0,3871.0,5965.0,1939.0,376.0,2505.0,470.0,555.0,162.0,76.0,0.0,376.0,471.0,2332.0,376.0,471.0,2509.0,76.0,175.0,68.0,209.0,0.0,129.0,0.0,0.0,0.0,113.0,98.0,34600
156,2018-01-01,8700.0,333.0,15297.0,14052.0,14722.0,74.0,7600.0,112.0,335.0,315.0,355.0,380.0,6400.0,13502.0,80.0,9400.0,15850.0,13567.0,8400.0,360.0,2150.0,2740.0,20000.0,240.0,3780.0,14803.0,9450.0,360.0,8093.0,6675.0,3741.0,2749.0,2104.0,34.0,564.0,186.0,422.0,9470.0,4503.0,2893.0,276.0,336.0,4205.0,1104.0,3819.0,5962.0,1997.0,346.0,2519.0,426.0,484.0,155.0,63.0,1.0,346.0,426.0,2320.0,346.0,426.0,2522.0,63.0,200.0,81.0,185.0,7.0,99.0,0.0,0.0,0.0,78.0,32.0,35600
157,2018-01-08,8700.0,335.0,15154.0,14322.0,14666.0,73.0,7600.0,112.0,340.0,320.0,360.0,385.0,6400.0,13606.0,79.5,9400.0,15850.0,13550.0,8400.0,365.0,2150.0,2740.0,20000.0,250.0,3780.0,14844.0,9450.0,365.0,8093.0,6675.0,3742.0,2740.0,2206.0,36.0,564.0,186.0,422.0,9470.0,4503.0,2893.0,276.0,336.0,4205.0,1104.0,3819.0,5962.0,1997.0,346.0,2519.0,426.0,484.0,155.0,63.0,1.0,346.0,426.0,2320.0,346.0,426.0,2522.0,63.0,200.0,81.0,185.0,7.0,99.0,0.0,0.0,0.0,78.0,32.0,35600
158,2018-01-15,9850.0,340.0,14898.0,14088.0,14478.0,76.0,8000.0,113.0,345.0,320.0,360.0,390.0,7225.0,13583.0,79.5,10425.0,15750.0,13424.0,9800.0,365.0,1765.0,3350.0,20300.0,249.0,4250.0,14727.0,10850.0,370.0,9118.0,7050.0,3742.0,2740.0,2206.0,36.0,564.0,186.0,422.0,9470.0,4503.0,2893.0,276.0,336.0,4205.0,1104.0,3819.0,5962.0,1997.0,346.0,2519.0,426.0,484.0,155.0,63.0,1.0,346.0,426.0,2320.0,346.0,426.0,2522.0,63.0,200.0,81.0,185.0,7.0,99.0,0.0,0.0,0.0,78.0,32.0,35600
159,2018-01-22,9850.0,340.0,14887.0,14081.0,14604.0,79.0,8000.0,114.5,345.0,325.0,380.0,380.0,7225.0,13598.0,81.5,10425.0,15750.0,13461.0,9800.0,380.0,1765.0,3350.0,20300.0,247.0,4875.0,14888.0,10850.0,372.0,9118.0,7050.0,3742.0,2740.0,2206.0,36.0,564.0,186.0,422.0,9470.0,4503.0,2893.0,276.0,336.0,4205.0,1104.0,3819.0,5962.0,1997.0,346.0,2519.0,426.0,484.0,155.0,63.0,1.0,346.0,426.0,2320.0,346.0,426.0,2522.0,63.0,200.0,81.0,185.0,7.0,99.0,0.0,0.0,0.0,78.0,32.0,35300
160,2018-01-29,9850.0,330.0,14846.0,14367.0,14700.0,76.0,8000.0,111.5,338.0,317.0,380.0,380.0,7225.0,13641.0,78.5,10425.0,15750.0,13544.0,9800.0,380.0,1765.0,3350.0,20300.0,228.0,4875.0,14965.0,10850.0,360.0,9118.0,7050.0,3742.0,2740.0,2206.0,36.0,564.0,186.0,422.0,9470.0,4503.0,2893.0,276.0,336.0,4205.0,1104.0,3819.0,5962.0,1997.0,346.0,2519.0,426.0,484.0,155.0,63.0,1.0,346.0,426.0,2320.0,346.0,426.0,2522.0,63.0,200.0,81.0,185.0,7.0,99.0,0.0,0.0,0.0,78.0,32.0,34500
161,2018-02-05,9850.0,325.0,15065.0,14359.0,14810.0,75.0,8000.0,110.5,330.0,312.0,370.0,360.0,7225.0,13594.0,77.5,10425.0,15750.0,13498.0,9800.0,365.0,1765.0,3350.0,20300.0,212.0,4875.0,14927.0,10850.0,353.0,9118.0,7050.0,4239.0,3100.0,1863.0,33.0,497.0,184.0,379.0,8969.0,4484.0,2692.0,428.0,362.0,3749.0,1135.0,4030.0,5994.0,1807.0,407.0,2765.0,366.0,381.0,144.0,72.0,2.0,408.0,365.0,2566.0,408.0,365.0,2766.0,72.0,200.0,68.0,168.0,0.0,80.0,0.0,0.0,0.0,117.0,40.0,33700
162,2018-02-12,11000.0,317.0,14993.0,14347.0,15065.0,72.0,8237.5,110.5,318.0,300.0,370.0,360.0,8075.0,13917.0,75.0,11925.0,15425.0,13826.0,10550.0,370.0,2475.0,3575.0,20550.0,213.0,5075.0,15211.0,11250.0,348.0,9922.0,7350.0,4239.0,3100.0,1863.0,33.0,497.0,184.0,379.0,8969.0,4484.0,2692.0,428.0,362.0,3749.0,1135.0,4030.0,5994.0,1807.0,407.0,2765.0,366.0,381.0,144.0,72.0,2.0,408.0,365.0,2566.0,408.0,365.0,2766.0,72.0,200.0,68.0,168.0,0.0,80.0,0.0,0.0,0.0,117.0,40.0,34000
163,2018-02-19,11000.0,317.0,14826.0,14166.0,15431.0,76.0,8237.5,112.5,320.0,300.0,370.0,350.0,8075.0,13967.0,78.0,11925.0,15425.0,14201.0,10550.0,365.0,2475.0,3575.0,20550.0,223.0,5075.0,15139.0,11250.0,348.0,9922.0,7350.0,4239.0,3100.0,1863.0,33.0,497.0,184.0,379.0,8969.0,4484.0,2692.0,428.0,362.0,3749.0,1135.0,4030.0,5994.0,1807.0,407.0,2765.0,366.0,381.0,144.0,72.0,2.0,408.0,365.0,2566.0,408.0,365.0,2766.0,72.0,200.0,68.0,168.0,0.0,80.0,0.0,0.0,0.0,117.0,40.0,33900
164,2018-02-26,11000.0,322.0,14967.0,14583.0,15618.0,78.0,8237.5,113.5,325.0,303.0,360.0,350.0,8075.0,14272.0,79.0,11925.0,15425.0,14413.0,10550.0,360.0,2475.0,3575.0,20550.0,228.0,5075.0,15390.0,11250.0,353.0,9922.0,7350.0,4239.0,3100.0,1863.0,33.0,497.0,184.0,379.0,8969.0,4484.0,2692.0,428.0,362.0,3749.0,1135.0,4030.0,5994.0,1807.0,407.0,2765.0,366.0,381.0,144.0,72.0,2.0,408.0,365.0,2566.0,408.0,365.0,2766.0,72.0,200.0,68.0,168.0,0.0,80.0,0.0,0.0,0.0,117.0,40.0,32700
165,2018-03-05,11000.0,320.0,15240.0,14657.0,15976.0,78.0,8237.5,113.5,335.0,305.0,373.0,375.0,8075.0,14739.0,79.0,11925.0,15425.0,14665.0,10550.0,365.0,2475.0,3575.0,20550.0,229.0,5075.0,15580.0,11250.0,358.0,9922.0,7350.0,4666.0,3414.0,2367.0,37.0,630.0,215.0,401.0,9469.0,4627.0,2539.0,353.0,407.0,3806.0,1244.0,4132.0,6290.0,1981.0,412.0,2858.0,378.0,454.0,149.0,67.0,0.0,412.0,379.0,2661.0,412.0,379.0,2861.0,67.0,200.0,44.0,102.0,27.0,75.0,0.0,0.0,0.0,178.0,68.0,32900
166,2018-03-12,9925.0,326.0,15496.0,14965.0,16356.0,79.0,8237.5,113.5,337.0,315.0,375.0,385.0,7375.0,15040.0,80.0,11000.0,15275.0,15231.0,10550.0,370.0,2475.0,3675.0,20550.0,230.0,5045.0,15836.0,11250.0,364.0,9545.0,7350.0,4666.0,3414.0,2367.0,37.0,630.0,215.0,401.0,9469.0,4627.0,2539.0,353.0,407.0,3806.0,1244.0,4132.0,6290.0,1981.0,412.0,2858.0,378.0,454.0,149.0,67.0,0.0,412.0,379.0,2661.0,412.0,379.0,2861.0,67.0,200.0,44.0,102.0,27.0,75.0,0.0,0.0,0.0,178.0,68.0,33300
167,2018-03-19,9925.0,335.0,15536.0,15567.0,16731.0,73.0,8237.5,111.0,350.0,325.0,380.0,400.0,7375.0,15040.0,77.0,11000.0,15275.0,15612.0,10550.0,380.0,2475.0,3675.0,20550.0,230.0,5045.0,16001.0,11250.0,375.0,9545.0,7350.0,4666.0,3414.0,2367.0,37.0,630.0,215.0,401.0,9469.0,4627.0,2539.0,353.0,407.0,3806.0,1244.0,4132.0,6290.0,1981.0,412.0,2858.0,378.0,454.0,149.0,67.0,0.0,412.0,379.0,2661.0,412.0,379.0,2861.0,67.0,200.0,44.0,102.0,27.0,75.0,0.0,0.0,0.0,178.0,68.0,33600
168,2018-03-26,9925.0,335.0,16989.0,15440.0,17007.0,70.0,8237.5,108.5,350.0,325.0,390.0,405.0,7375.0,15271.0,75.5,11000.0,15275.0,15775.0,10550.0,395.0,2475.0,3675.0,20550.0,214.0,5045.0,16421.0,11250.0,374.0,9545.0,7350.0,4666.0,3414.0,2367.0,37.0,630.0,215.0,401.0,9469.0,4627.0,2539.0,353.0,407.0,3806.0,1244.0,4132.0,6290.0,1981.0,412.0,2858.0,378.0,454.0,149.0,67.0,0.0,412.0,379.0,2661.0,412.0,379.0,2861.0,67.0,200.0,44.0,102.0,27.0,75.0,0.0,0.0,0.0,178.0,68.0,34800
169,2018-04-02,9925.0,333.0,17904.0,15583.0,17211.0,67.0,8237.5,105.5,350.0,323.0,395.0,405.0,7375.0,15404.0,74.0,11000.0,15275.0,16100.0,10550.0,395.0,2475.0,3675.0,20550.0,208.0,5045.0,16692.0,11250.0,370.0,9545.0,7350.0,4566.0,3464.0,2492.0,38.0,530.0,205.0,400.0,9382.0,4761.0,2482.0,255.0,425.0,3764.0,1175.0,4061.0,6171.0,1978.0,391.0,2823.0,395.0,418.0,156.0,61.0,1.0,391.0,395.0,2662.0,391.0,395.0,2822.0,61.0,160.0,21.0,142.0,29.0,24.0,0.0,0.0,0.0,113.0,49.0,36100
