,Цена на арматуру,Курс доллара,Производство арматуры Сортовой прокат_Арматура,Производство арматуры Сортовой прокат_Катанка,Производство сырья ЖРС_Аглоруда,Производство сырья ЖРС_Концентрат,Производство сырья ЖРС_Окатыши,Производство сырья Концентрат коксующегося угля_Жирные,Производство сырья Концентрат коксующегося угля_Отощающие,Производство сырья Металлизованная продукция_ГБЖ,Производство сырья Металлизованная продукция_ПВЖ,Производство сырья Рядовой коксующийся уголь_Газовые,Производство сырья Рядовой коксующийся уголь_Жирные,Производство сырья Рядовой коксующийся уголь_Отощающие,Производство сырья Сталь_Конвертер,Производство сырья Сталь_Сталь всего,Производство сырья Сталь_Электропечь,Производство сырья Чугун_Чугун,ПотреблениеЖРС_Агломерат,ПотреблениеЖРС_Окатыши,ПотреблениеЖРС_Аглоруда,Поставки Сортовой прокат_Арматура,Поставки Сортовой прокат_Катанка,Поставки Сортовой прокат_Прутки прочие,Поставки Концентрат коксующегося угля_Отощающие,Поставки Чугун_Литейный чугун,Поставки Чугун_Передельный чугун,Поставки ЖРС_Агломерат,Поставки ЖРС_Аглоруда,Поставки ЖРС_Окатыши,Спрос ЖРС_Агломерат,Спрос ЖРС_Аглоруда,Спрос ЖРС_Окатыши,Спрос Концентрат коксующегося угля_Отощающие,Импорт сырья ЖРС_Окатыши,Импорт сырья Концентрат коксующегося угля_Коксовые,Импорт арматуры Сортовой прокат_Катанка,Импорт арматуры Сортовой прокат_Прутки прочие,Экспорт сырья ЖРС_Концентрат,Экспорт сырья Кокс_Кокс доменный,Экспорт сырья Концентрат коксующегося угля_Коксовые,Экспорт сырья Металлизованная продукция_ГБЖ,Экспорт сырья Чугун_Литейный чугун,Экспорт сырья Чугун_Передельный чугун,Экспорт арматуры Сортовой прокат_Арматура,Экспорт арматуры Сортовой прокат_Катанка,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Чугун_CFR Италия, $/т","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_3А, РФ CPT авто Центральный ФО, руб./т, без НДС","Лом_3А, РФ CPT авто Уральский ФО, руб./т, без НДС","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_3А, РФ CPT авто Южный ФО, руб./т, без НДС","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","ГБЖ_Россия, FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Чугун_FOB Россия Дальневосточные порты, $/т","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","ГБЖ_CFR Италия, $/т","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Чугун_CFR Китай, $/т","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","Чугун_CFR NOLA США, $/т","Чугун_CFR Турция, $/т","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в концентрате, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в окатыши, Россия FCA руб./т, без НДС","ЖРС_Украинский концентрат Fe 65-68%,  DAP граница Украины с Европой,  $/т","ЖРС_Украинские окатыши Fe 65-66%, DAP граница Украины с Европой,  $/т",Импорт цемента ЖД,Экспорт цемента ЖД,Отгрузка цемента хоппер ЖД,Отгрузка цемента остальные ЖД,Производство цемента,Импорт цемента,Экспорт цемента,Потребление цемента,Отгрузка цемента,Цена цемента с НДС,Цена цемента без НДС,Производство бетона РФ,Производство бетона МО,Производство бетона СПБ,Цена на бензин,Цена на дт
122,26300,,648,240,425,9445,4249,2436,306,255,255,346,3318,1440,4082,6330,2087,4543,411,2275,368,526,154,177,60,2,36,411,368,2124,411,368,2274,60,150,106,1.0,11.0,115,0,108,0,0,0,121,86,7400,238,13742,11580,13298,68,367.5,5650.0,103.5,,,246,239,365,,270,5550,11500.0,12235,78.5,9000,,14775,12230,7900,375,2375.0,4175.0,21250,231,5825.0,,13174,8300.0,263,,7242,5675.0,387.5,342.5,5528.0,4304.0,2293.0,38.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,36.64,36.8
123,26300,,648,240,425,9445,4249,2436,306,255,255,346,3318,1440,4082,6330,2087,4543,411,2275,368,526,154,177,60,2,36,411,368,2124,411,368,2274,60,150,106,1.0,11.0,115,0,108,0,0,0,121,86,7400,252,13627,11576,13275,66,368.5,5650.0,87.5,,,257,250,365,,275,5550,10900.0,12270,64.0,9000,,14775,12189,7850,370,2400.0,3525.0,18500,201,4950.0,,13211,8150.0,274,,7230,5850.0,377.5,342.5,5528.0,4304.0,2293.0,38.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,36.64,36.8
124,26200,,648,240,425,9445,4249,2436,306,255,255,346,3318,1440,4082,6330,2087,4543,411,2275,368,526,154,177,60,2,36,411,368,2124,411,368,2274,60,150,106,1.0,11.0,115,0,108,0,0,0,121,86,7400,251,13442,11599,13168,60,365.0,5650.0,82.0,,,255,249,365,,275,5550,10900.0,12273,61.0,9000,,14775,12170,7850,370,2400.0,3525.0,18500,174,4950.0,,13209,8150.0,273,,7230,5850.0,377.5,342.5,5528.0,4304.0,2293.0,38.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,36.64,36.8
125,26150,,648,240,425,9445,4249,2436,306,255,255,346,3318,1440,4082,6330,2087,4543,411,2275,368,526,154,177,60,2,36,411,368,2124,411,368,2274,60,150,106,1.0,11.0,115,0,108,0,0,0,121,86,7400,250,13558,11566,13095,62,360.0,5650.0,83.0,,,255,248,365,,275,5550,10900.0,12302,62.0,9000,,14775,12107,7850,365,2400.0,3525.0,18500,159,4950.0,,13157,8150.0,273,,7230,5850.0,375.0,342.5,5528.0,4304.0,2293.0,38.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,36.64,36.8
126,26150,,648,240,425,9445,4249,2436,306,255,255,346,3318,1440,4082,6330,2087,4543,411,2275,368,526,154,177,60,2,36,411,368,2124,411,368,2274,60,150,106,1.0,11.0,115,0,108,0,0,0,121,86,7400,246,13576,11547,13080,60,352.5,5650.0,82.0,,,253,247,365,,270,5550,10900.0,12298,61.0,9000,,14775,12017,7850,360,2400.0,3525.0,18500,154,4950.0,,13136,8150.0,271,,7230,5850.0,367.5,347.5,4702.0,3753.0,2440.0,39.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,36.64,36.8
127,26150,,653,234,436,9252,4103,2222,216,374,253,233,3311,1315,4065,6125,1907,4392,376,2316,421,514,171,183,53,4,44,376,419,2163,376,419,2313,53,150,53,2.0,10.0,101,0,125,0,0,0,140,63,7400,246,13563,11542,12995,57,355.0,5650.0,76.5,,,253,247,365,,265,5550,10750.0,12152,56.5,9000,,14550,11896,7850,360,2400.0,2797.5,18250,152,4110.0,249.5,12885,8150.0,271,,7227,5825.0,347.5,342.5,4702.0,3753.0,2440.0,39.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,36.91,36.87
128,26350,,653,234,436,9252,4103,2222,216,374,253,233,3311,1315,4065,6125,1907,4392,376,2316,421,514,171,183,53,4,44,376,419,2163,376,419,2313,53,150,53,2.0,10.0,101,0,125,0,0,0,140,63,7400,247,13437,11564,12815,56,345.0,5650.0,75.5,,,253,248,350,,265,5550,10750.0,12029,55.5,9000,,14550,11708,7850,355,2400.0,2797.5,18250,149,4110.0,248.5,12828,8150.0,272,,7227,5825.0,347.5,342.5,4702.0,3753.0,2440.0,39.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,36.91,36.87
129,26550,,653,234,436,9252,4103,2222,216,374,253,233,3311,1315,4065,6125,1907,4392,376,2316,421,514,171,183,53,4,44,376,419,2163,376,419,2313,53,150,53,2.0,10.0,101,0,125,0,0,0,140,63,7400,249,13389,11545,12826,54,345.0,5650.0,75.5,,,254,250,350,,265,5550,10750.0,11762,54.5,9000,,14550,11668,7850,350,2400.0,2797.5,18250,142,4110.0,250.0,12575,8150.0,274,,7227,5825.0,345.0,332.5,4702.0,3753.0,2440.0,39.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,36.91,36.87
130,26650,,653,234,436,9252,4103,2222,216,374,253,233,3311,1315,4065,6125,1907,4392,376,2316,421,514,171,183,53,4,44,376,419,2163,376,419,2313,53,150,53,2.0,10.0,101,0,125,0,0,0,140,63,7400,253,12917,11552,12821,56,344.5,5650.0,77.0,,,256,254,345,,265,5550,10750.0,11580,56.5,9000,,14550,11677,7850,345,2400.0,2797.5,18250,143,4110.0,252.5,12376,8150.0,280,,7227,5825.0,345.0,332.5,3881.0,3014.0,2415.0,39.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,36.91,36.87
131,28000,,717,255,436,9568,4552,2431,287,399,260,346,3642,1415,3825,5928,1941,4300,401,2589,435,605,185,195,55,2,38,401,435,2434,401,435,2589,55,155,75,3.0,11.0,154,0,115,0,0,0,114,72,7400,262,12932,11545,12814,61,345.5,5650.0,85.0,,,267,263,340,,275,5550,10750.0,11609,57.0,9000,,14550,11715,7850,340,2400.0,2797.5,18250,148,4110.0,252.5,12369,8150.0,288,,7227,5825.0,345.0,332.5,3881.0,3014.0,2415.0,39.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,37.61,37.2
132,28800,,717,255,436,9568,4552,2431,287,399,260,346,3642,1415,3825,5928,1941,4300,401,2589,435,605,185,195,55,2,38,401,435,2434,401,435,2589,55,155,75,3.0,11.0,154,0,115,0,0,0,114,72,6800,270,12925,11119,12808,63,355.5,5600.0,89.5,,,271,270,345,,280,5200,10550.0,11568,59.0,7900,,12250,11695,7200,350,1900.0,2440.0,18250,152,3450.0,269.0,12478,7700.0,295,,6674,5600.0,352.5,342.5,3881.0,3014.0,2415.0,39.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,37.61,37.2
133,29400,,717,255,436,9568,4552,2431,287,399,260,346,3642,1415,3825,5928,1941,4300,401,2589,435,605,185,195,55,2,38,401,435,2434,401,435,2589,55,155,75,3.0,11.0,154,0,115,0,0,0,114,72,6800,271,13107,11124,12803,65,357.5,5600.0,91.5,,,273,273,345,,290,5200,10550.0,11583,60.0,7900,,12250,11663,7200,350,1900.0,2440.0,18250,160,3450.0,269.0,12606,7700.0,297,,6674,5600.0,352.5,342.5,3881.0,3014.0,2415.0,39.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,37.61,37.2
134,29400,,653,234,436,9252,4103,2222,216,374,253,233,3311,1315,4065,6125,1907,4392,376,2316,421,514,171,183,53,4,44,376,419,2163,376,419,2313,53,150,53,2.0,10.0,101,0,125,0,0,0,140,63,6800,273,13301,11608,12766,68,362.5,5600.0,92.5,,,275,278,350,,290,5200,10550.0,11938,61.5,7900,,12800,11862,7200,350,1900.0,2440.0,18250,169,3450.0,275.0,12999,7700.0,302,,6674,5600.0,360.0,350.0,3881.0,3014.0,2415.0,39.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,36.91,36.87
135,30900,,717,255,436,9568,4552,2431,287,399,260,346,3642,1415,3825,5928,1941,4300,401,2589,435,605,185,195,55,2,38,401,435,2434,401,435,2589,55,155,75,3.0,11.0,154,0,115,0,0,0,114,72,6800,292,13492,11696,13137,69,367.5,5600.0,92.5,,,295,290,355,,303,5200,10550.0,12038,61.5,7900,,12800,12253,7200,360,1900.0,2440.0,18250,176,3450.0,287.5,13145,7700.0,320,,6674,5600.0,362.5,360.0,3336.0,2577.0,1970.0,32.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,37.61,37.2
136,33900,,685,250,483,9272,4613,2460,240,401,189,256,3470,1367,3563,5664,1955,4088,370,2506,451,578,160,183,66,2,51,371,450,2306,371,450,2506,66,200,80,2.0,11.0,215,0,69,0,0,11,108,91,6800,305,13519,11891,13841,73,366.0,5600.0,95.0,,,310,303,355,,308,5200,11050.0,12200,65.5,7900,,12800,12697,7200,355,1850.0,2860.0,18850,181,3925.0,297.5,13401,7700.0,328,,6674,5600.0,362.5,362.5,3336.0,2577.0,1970.0,32.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,37.74,37.3
137,35900,,685,250,483,9272,4613,2460,240,401,189,256,3470,1367,3563,5664,1955,4088,370,2506,451,578,160,183,66,2,51,371,450,2306,371,450,2506,66,200,80,2.0,11.0,215,0,69,0,0,11,108,91,6800,325,13960,12226,14104,76,375.0,5600.0,96.0,,,327,320,355,,330,5200,11050.0,12366,67.0,7900,,12650,13033,7200,360,1850.0,2860.0,18850,191,3925.0,302.5,13482,7700.0,345,,6674,5600.0,367.5,365.0,3336.0,2577.0,1970.0,32.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,37.74,37.3
138,36800,,685,250,483,9272,4613,2460,240,401,189,256,3470,1367,3563,5664,1955,4088,370,2506,451,578,160,183,66,2,51,371,450,2306,371,450,2506,66,200,80,2.0,11.0,215,0,69,0,0,11,108,91,6800,330,15507,12256,14648,74,375.0,5600.0,95.0,,,336,329,360,,340,5200,11050.0,13013,66.0,7900,,12650,13535,7200,365,1850.0,2860.0,18850,193,3925.0,317.5,13638,7700.0,355,,6674,5600.0,375.0,365.0,3336.0,2577.0,1970.0,32.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,37.74,37.3
139,38600,,685,250,483,9272,4613,2460,240,401,189,256,3470,1367,3563,5664,1955,4088,370,2506,451,578,160,183,66,2,51,371,450,2306,371,450,2506,66,200,80,2.0,11.0,215,0,69,0,0,11,108,91,6800,333,16541,12924,15876,78,385.0,5600.0,97.0,,,339,332,363,,340,5200,11050.0,14149,68.0,7900,,12650,14841,7200,375,1850.0,2860.0,18850,201,3925.0,342.5,14904,7700.0,358,,6674,5600.0,382.5,370.0,3775.0,2771.0,1964.0,32.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,37.74,37.3
140,39600,,667,241,512,9486,4299,2723,315,379,266,336,3701,1387,3928,6101,2014,4317,368,2606,507,581,166,193,94,1,37,368,507,2380,368,507,2605,94,225,63,9.0,10.0,195,0,64,0,0,0,87,75,6800,330,16341,13529,16179,77,390.0,5600.0,96.5,,,336,330,375,,353,5200,11050.0,14285,66.5,7900,,12650,15142,7200,380,1850.0,2860.0,18850,208,3925.0,342.5,15177,7700.0,356,,6674,5600.0,387.5,370.0,3775.0,2771.0,1964.0,32.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,37.74,37.34
141,38800,,667,241,512,9486,4299,2723,315,379,266,336,3701,1387,3928,6101,2014,4317,368,2606,507,581,166,193,94,1,37,368,507,2380,368,507,2605,94,225,63,9.0,10.0,195,0,64,0,0,0,87,75,6800,331,16411,13732,16271,77,390.0,5600.0,94.0,,,339,327,375,,352,5200,13250.0,14533,65.5,7900,,12650,15267,7200,380,1850.0,3305.0,19350,210,4540.0,342.5,15466,7700.0,356,,6699,5850.0,387.5,370.0,3775.0,2771.0,1964.0,32.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,37.74,37.34
142,38800,,667,241,512,9486,4299,2723,315,379,266,336,3701,1387,3928,6101,2014,4317,368,2606,507,581,166,193,94,1,37,368,507,2380,368,507,2605,94,225,63,9.0,10.0,195,0,64,0,0,0,87,75,6800,326,17060,14888,16676,74,386.5,5600.0,92.5,,,336,315,375,,352,5200,13250.0,15355,64.0,7900,,12650,15732,7200,380,1850.0,3305.0,19350,207,4540.0,337.5,16078,7700.0,352,,6699,5850.0,387.5,370.0,3775.0,2771.0,1964.0,32.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,37.74,37.34
143,37500,,667,241,512,9486,4299,2723,315,379,266,336,3701,1387,3928,6101,2014,4317,368,2606,507,581,166,193,94,1,37,368,507,2380,368,507,2605,94,225,63,9.0,10.0,195,0,64,0,0,0,87,75,6800,305,17450,15634,17238,67,375.0,5600.0,90.5,,,321,305,370,,352,5200,13250.0,15692,60.5,7900,,12650,16167,7200,375,1850.0,3305.0,19350,198,4540.0,327.5,16597,7700.0,330,,6699,5850.0,382.5,365.0,3775.0,2771.0,1964.0,32.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,37.74,37.34
144,37000,,704,264,499,9474,4572,2701,374,364,171,422,3741,1172,4004,6181,2022,4394,353,2520,477,626,185,189,96,2,52,353,478,2321,353,478,2521,96,200,47,10.0,10.0,239,0,123,0,0,0,91,82,6800,280,17386,15517,17228,63,357.5,5600.0,89.0,,,290,265,333,,345,5200,13250.0,15692,59.0,7900,,12650,16221,7200,345,1850.0,3305.0,19350,190,4540.0,295.0,16696,7700.0,305,,6699,5850.0,365.0,345.0,4367.0,3291.0,1986.0,32.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,37.86,37.36
145,35800,,704,264,499,9474,4572,2701,374,364,171,422,3741,1172,4004,6181,2022,4394,353,2520,477,626,185,189,96,2,52,353,478,2321,353,478,2521,96,200,47,10.0,10.0,239,0,123,0,0,0,91,82,9300,275,17575,15386,17167,62,350.0,7600.0,102.5,,,285,260,333,,325,6125,14200.0,15697,70.0,10050,,16300,16257,8400,345,2150.0,3370.0,20650,186,4630.0,292.5,16546,9450.0,300,,8199,6675.0,355.0,345.0,4367.0,3291.0,1986.0,32.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,37.86,37.36
146,33800,,704,264,499,9474,4572,2701,374,364,171,422,3741,1172,4004,6181,2022,4394,353,2520,477,626,185,189,96,2,52,353,478,2321,353,478,2521,96,200,47,10.0,10.0,239,0,123,0,0,0,91,82,9300,280,17256,15201,16933,60,351.5,7600.0,97.5,,,290,265,327,,325,6125,14200.0,16029,69.0,10050,,16300,16006,8400,340,2150.0,3370.0,20650,182,4630.0,277.5,16804,9450.0,307,,8199,6675.0,340.0,342.5,4367.0,3291.0,1986.0,32.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,37.86,37.36
147,31500,,704,264,499,9474,4572,2701,374,364,171,422,3741,1172,4004,6181,2022,4394,353,2520,477,626,185,189,96,2,52,353,478,2321,353,478,2521,96,200,47,10.0,10.0,239,0,123,0,0,0,91,82,9300,285,17141,15301,16898,61,352.5,7600.0,100.0,,,286,261,327,,323,6125,14200.0,15815,69.0,10050,,16300,15961,8400,340,2150.0,3370.0,20650,180,4630.0,277.5,16719,9450.0,303,,8199,6675.0,350.0,342.5,4367.0,3291.0,1986.0,32.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,37.86,37.36
148,30000,,704,264,499,9474,4572,2701,374,364,171,422,3741,1172,4004,6181,2022,4394,353,2520,477,626,185,189,96,2,52,353,478,2321,353,478,2521,96,200,47,10.0,10.0,239,0,123,0,0,0,91,82,9300,273,16555,14522,16484,61,355.0,7600.0,100.0,,,286,261,336,,323,6125,14200.0,15028,69.0,10050,,16300,15416,8400,340,2150.0,3370.0,20650,181,4630.0,277.5,16126,9450.0,302,,8199,6675.0,351.5,342.5,4532.0,3374.0,2074.0,34.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,37.86,37.36
149,32500,,672,259,474,9168,4542,2825,274,384,228,308,3640,1126,3871,5965,1939,4279,376,2505,470,555,162,176,76,0,35,376,471,2332,376,471,2509,76,175,68,18.0,8.0,209,0,129,0,0,0,113,98,8800,279,16255,14274,16141,60,355.0,7600.0,105.0,,,290,265,336,,323,5900,12925.0,14445,70.0,9500,,16025,14958,8400,340,2150.0,2750.0,20000,177,3800.0,277.5,15713,9450.0,309,,8023,6675.0,351.5,342.5,4532.0,3374.0,2074.0,34.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,38.01,37.7
150,32500,,672,259,474,9168,4542,2825,274,384,228,308,3640,1126,3871,5965,1939,4279,376,2505,470,555,162,176,76,0,35,376,471,2332,376,471,2509,76,175,68,18.0,8.0,209,0,129,0,0,0,113,98,8800,275,16093,14146,15769,63,352.5,7600.0,106.5,,,283,260,336,,330,5900,12925.0,14316,73.0,9500,,16025,14552,8400,337,2150.0,2750.0,20000,181,3800.0,282.5,15601,9450.0,304,,8023,6675.0,347.5,342.5,4532.0,3374.0,2074.0,34.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,38.01,37.7
151,32000,,672,259,474,9168,4542,2825,274,384,228,308,3640,1126,3871,5965,1939,4279,376,2505,470,555,162,176,76,0,35,376,471,2332,376,471,2509,76,175,68,18.0,8.0,209,0,129,0,0,0,113,98,8800,277,15222,14170,15327,62,352.5,7600.0,106.5,,,293,266,330,,330,5900,12925.0,13691,73.0,9500,,16025,14246,8400,340,2150.0,2750.0,20000,188,3800.0,282.5,15328,9450.0,310,,8023,6675.0,347.5,342.5,4532.0,3374.0,2074.0,34.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,38.01,37.7
152,31500,,672,259,474,9168,4542,2825,274,384,228,308,3640,1126,3871,5965,1939,4279,376,2505,470,555,162,176,76,0,35,376,471,2332,376,471,2509,76,175,68,18.0,8.0,209,0,129,0,0,0,113,98,8800,285,15389,14017,14970,65,352.5,7600.0,107.5,,,296,272,325,,340,5900,12925.0,13724,74.0,9500,,16025,13932,8400,335,2150.0,2750.0,20000,198,3800.0,295.0,15192,9450.0,315,,8023,6675.0,343.5,342.5,3741.0,2749.0,2104.0,34.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,38.01,37.7
153,31700,,564,186,422,9470,4503,2893,276,336,284,299,4205,1104,3819,5962,1997,4330,346,2519,426,484,155,177,63,1,32,346,426,2320,346,426,2522,63,200,81,4.0,8.0,185,7,99,0,0,0,78,32,8800,301,15415,14013,14882,68,355.5,7600.0,109.0,,,300,270,330,,345,5900,12925.0,13599,75.5,9500,,16025,13758,8400,335,2150.0,2750.0,20000,205,3800.0,302.5,15040,9450.0,329,,8023,6675.0,347.5,347.5,3741.0,2749.0,2104.0,34.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,38.25,38.4
154,31800,,564,186,422,9470,4503,2893,276,336,284,299,4205,1104,3819,5962,1997,4330,346,2519,426,484,155,177,63,1,32,346,426,2320,346,426,2522,63,200,81,4.0,8.0,185,7,99,0,0,0,78,32,8700,320,15320,13972,14759,70,366.0,7600.0,110.0,,,315,285,350,,355,6400,11500.0,13580,76.5,9400,,15850,13604,8400,355,2150.0,2740.0,20000,220,3780.0,305.0,15028,9450.0,345,,8093,6675.0,367.5,375.0,3741.0,2749.0,2104.0,34.0,,,,,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,38.25,38.4
